,Year,LocationAbbr,LocationDesc,Topic,Question,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,Sample_Size,NumPolicies
4397,2013,CA,California,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),34.7,36.0,37.3,"10,048",5.0
4398,2013,CA,California,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),34.7,36.0,37.3,"10,048",5.0
4399,2013,CA,California,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),34.7,36.0,37.3,"10,048",5.0
4400,2013,CA,California,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.9,33.2,34.5,"10,080",5.0
4401,2013,CA,California,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.9,33.2,34.5,"10,080",5.0
4402,2013,CA,California,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.9,33.2,34.5,"10,080",5.0
4403,2013,CA,California,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.9,33.2,34.5,"10,080",5.0
4404,2013,CA,California,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,31.9,33.2,34.5,"10,080",5.0
4405,2013,CA,California,Physical Activity,% of adults with no leisure-time physical activity,20.3,21.4,22.6,"10,190",5.0
4406,2013,CA,California,Physical Activity,% of adults with no leisure-time physical activity,20.3,21.4,22.6,"10,190",5.0
4407,2013,CA,California,Physical Activity,% of adults with no leisure-time physical activity,20.3,21.4,22.6,"10,190",5.0
4408,2013,CA,California,Physical Activity,% of adults with no leisure-time physical activity,20.3,21.4,22.6,"10,190",5.0
4409,2013,CA,California,Physical Activity,% of adults with no leisure-time physical activity,20.3,21.4,22.6,"10,190",5.0
4410,2013,CA,California,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.9,24.1,25.3,"10,004",5.0
4411,2013,CA,California,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.9,24.1,25.3,"10,004",5.0
4412,2013,CA,California,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.9,24.1,25.3,"10,004",5.0
4413,2013,CA,California,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.9,24.1,25.3,"10,004",5.0
4414,2013,CA,California,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,22.9,24.1,25.3,"10,004",5.0
4415,2013,CO,Colorado,Obesity,% of adults aged >= 18 years with obesity,20.4,21.3,22.2,"12,920",1.0
4416,2013,CO,Colorado,Obesity,% of adults aged >= 18 years with an overweight classification,34.0,35.1,36.2,"12,920",1.0
4417,2013,CO,Colorado,Physical Activity,% of adults with no leisure-time physical activity,17.1,17.9,18.9,"12,370",Missing
4418,2013,CO,Colorado,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,25.7,26.7,27.8,"11,941",Missing
4419,2013,CO,Colorado,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),37.3,38.5,39.6,"11,962",Missing
4420,2013,CO,Colorado,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,34.8,35.9,37.1,"12,248",Missing
4421,2013,CO,Colorado,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),59.2,60.4,61.6,"12,024",Missing
4422,2013,CT,Connecticut,Obesity,% of adults aged >= 18 years with an overweight classification,36.0,37.6,39.3,"7,309",Missing
4423,2013,CT,Connecticut,Obesity,% of adults aged >= 18 years with obesity,23.5,25.0,26.4,"7,309",Missing
4424,2013,CT,Connecticut,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,30.0,31.7,"7,007",Missing
4425,2013,CT,Connecticut,Physical Activity,% of adults with no leisure-time physical activity,23.4,24.9,26.4,"7,121",Missing
4426,2013,CT,Connecticut,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.2,50.9,52.7,"6,902",Missing
4427,2013,CT,Connecticut,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.4,20.8,22.3,"6,824",Missing
4428,2013,CT,Connecticut,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.5,31.1,32.7,"6,874",Missing
4429,2013,DE,Delaware,Obesity,% of adults aged >= 18 years with an overweight classification,31.7,33.5,35.4,"4,893",1.0
4430,2013,DE,Delaware,Obesity,% of adults aged >= 18 years with obesity,29.3,31.1,32.8,"4,893",1.0
4431,2013,DE,Delaware,Physical Activity,% of adults with no leisure-time physical activity,26.1,27.8,29.5,"4,926",1.0
4432,2013,DE,Delaware,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.6,21.2,22.9,"4,715",1.0
4433,2013,DE,Delaware,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),47.7,49.7,51.7,"4,751",1.0
4434,2013,DE,Delaware,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.3,31.1,32.9,"4,723",1.0
4435,2013,DE,Delaware,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,30.0,31.8,33.6,"4,877",1.0
4436,2013,FL,Florida,Obesity,% of adults aged >= 18 years with an overweight classification,35.2,36.4,37.6,"32,552",Missing
4437,2013,FL,Florida,Obesity,% of adults aged >= 18 years with obesity,25.3,26.4,27.4,"32,552",Missing
4438,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,19.9,21.0,"28,649",8.0
4439,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,19.9,21.0,"28,649",8.0
4440,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,19.9,21.0,"28,649",8.0
4441,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,19.9,21.0,"28,649",8.0
4442,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,19.9,21.0,"28,649",8.0
4443,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,19.9,21.0,"28,649",8.0
4444,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,19.9,21.0,"28,649",8.0
4445,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,19.9,21.0,"28,649",8.0
4446,2013,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,26.6,27.7,28.9,"31,527",8.0
4447,2013,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,26.6,27.7,28.9,"31,527",8.0
4448,2013,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,26.6,27.7,28.9,"31,527",8.0
4449,2013,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,26.6,27.7,28.9,"31,527",8.0
4450,2013,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,26.6,27.7,28.9,"31,527",8.0
4451,2013,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,26.6,27.7,28.9,"31,527",8.0
4452,2013,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,26.6,27.7,28.9,"31,527",8.0
4453,2013,FL,Florida,Physical Activity,% of adults with no leisure-time physical activity,26.6,27.7,28.9,"31,527",8.0
4454,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.9,50.2,51.5,"29,055",8.0
4455,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.9,50.2,51.5,"29,055",8.0
4456,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.9,50.2,51.5,"29,055",8.0
4457,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.9,50.2,51.5,"29,055",8.0
4458,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.9,50.2,51.5,"29,055",8.0
4459,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.9,50.2,51.5,"29,055",8.0
4460,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.9,50.2,51.5,"29,055",8.0
4461,2013,FL,Florida,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.9,50.2,51.5,"29,055",8.0
4462,2013,FL,Florida,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,29.6,30.7,"30,967",8.0
4463,2013,FL,Florida,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,29.6,30.7,"30,967",8.0
4464,2013,FL,Florida,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,29.6,30.7,"30,967",8.0
4465,2013,FL,Florida,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,29.6,30.7,"30,967",8.0
4466,2013,FL,Florida,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,29.6,30.7,"30,967",8.0
4467,2013,FL,Florida,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,29.6,30.7,"30,967",8.0
4468,2013,FL,Florida,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,29.6,30.7,"30,967",8.0
4469,2013,FL,Florida,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.4,29.6,30.7,"30,967",8.0
4470,2013,FL,Florida,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.2,31.4,32.6,"28,197",8.0
4471,2013,FL,Florida,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.2,31.4,32.6,"28,197",8.0
4472,2013,FL,Florida,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.2,31.4,32.6,"28,197",8.0
4473,2013,FL,Florida,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.2,31.4,32.6,"28,197",8.0
4474,2013,FL,Florida,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.2,31.4,32.6,"28,197",8.0
4475,2013,FL,Florida,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.2,31.4,32.6,"28,197",8.0
4476,2013,FL,Florida,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.2,31.4,32.6,"28,197",8.0
4477,2013,FL,Florida,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.2,31.4,32.6,"28,197",8.0
4478,2013,GA,Georgia,Obesity,% of adults aged >= 18 years with obesity,28.9,30.3,31.8,"7,606",2.0
4479,2013,GA,Georgia,Obesity,% of adults aged >= 18 years with obesity,28.9,30.3,31.8,"7,606",2.0
4480,2013,GA,Georgia,Obesity,% of adults aged >= 18 years with an overweight classification,33.9,35.4,36.9,"7,606",2.0
4481,2013,GA,Georgia,Obesity,% of adults aged >= 18 years with an overweight classification,33.9,35.4,36.9,"7,606",2.0
4482,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.5,23.0,"7,053",6.0
4483,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.5,23.0,"7,053",6.0
4484,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.5,23.0,"7,053",6.0
4485,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.5,23.0,"7,053",6.0
4486,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.5,23.0,"7,053",6.0
4487,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,20.1,21.5,23.0,"7,053",6.0
4488,2013,GA,Georgia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.2,30.7,32.3,"7,277",6.0
4489,2013,GA,Georgia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.2,30.7,32.3,"7,277",6.0
4490,2013,GA,Georgia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.2,30.7,32.3,"7,277",6.0
4491,2013,GA,Georgia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.2,30.7,32.3,"7,277",6.0
4492,2013,GA,Georgia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.2,30.7,32.3,"7,277",6.0
4493,2013,GA,Georgia,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,29.2,30.7,32.3,"7,277",6.0
4494,2013,GA,Georgia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.2,32.7,"7,080",6.0
4495,2013,GA,Georgia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.2,32.7,"7,080",6.0
4496,2013,GA,Georgia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.2,32.7,"7,080",6.0
4497,2013,GA,Georgia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.2,32.7,"7,080",6.0
4498,2013,GA,Georgia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.2,32.7,"7,080",6.0
4499,2013,GA,Georgia,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),29.7,31.2,32.7,"7,080",6.0
4500,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.2,50.8,52.4,"7,119",6.0
4501,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.2,50.8,52.4,"7,119",6.0
4502,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.2,50.8,52.4,"7,119",6.0
4503,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.2,50.8,52.4,"7,119",6.0
4504,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.2,50.8,52.4,"7,119",6.0
4505,2013,GA,Georgia,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),49.2,50.8,52.4,"7,119",6.0
4506,2013,GA,Georgia,Physical Activity,% of adults with no leisure-time physical activity,25.8,27.2,28.6,"7,381",6.0
4507,2013,GA,Georgia,Physical Activity,% of adults with no leisure-time physical activity,25.8,27.2,28.6,"7,381",6.0
4508,2013,GA,Georgia,Physical Activity,% of adults with no leisure-time physical activity,25.8,27.2,28.6,"7,381",6.0
4509,2013,GA,Georgia,Physical Activity,% of adults with no leisure-time physical activity,25.8,27.2,28.6,"7,381",6.0
4510,2013,GA,Georgia,Physical Activity,% of adults with no leisure-time physical activity,25.8,27.2,28.6,"7,381",6.0
4511,2013,GA,Georgia,Physical Activity,% of adults with no leisure-time physical activity,25.8,27.2,28.6,"7,381",6.0
4512,2013,HI,Hawaii,Obesity,% of adults aged >= 18 years with an overweight classification,32.0,33.6,35.1,"7,609",Missing
4513,2013,HI,Hawaii,Obesity,% of adults aged >= 18 years with obesity,20.4,21.8,23.2,"7,609",Missing
4514,2013,HI,Hawaii,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,33.4,35.0,36.7,"7,304",Missing
4515,2013,HI,Hawaii,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),37.9,39.5,41.2,"7,241",Missing
4516,2013,HI,Hawaii,Physical Activity,% of adults with no leisure-time physical activity,20.7,22.1,23.6,"7,368",Missing
4517,2013,HI,Hawaii,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,25.1,26.5,28.0,"7,222",Missing
4518,2013,HI,Hawaii,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),58.5,60.2,61.9,"7,266",Missing
4519,2013,IA,Iowa,Obesity,% of adults aged >= 18 years with an overweight classification,34.3,35.7,37.2,"7,672",Missing
4520,2013,IA,Iowa,Obesity,% of adults aged >= 18 years with obesity,29.9,31.3,32.7,"7,672",Missing
4521,2013,IA,Iowa,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),45.4,46.9,48.5,"7,473",Missing
4522,2013,IA,Iowa,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.9,27.2,28.6,"7,407",Missing
4523,2013,IA,Iowa,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,16.8,17.9,19.2,"7,419",Missing
4524,2013,IA,Iowa,Physical Activity,% of adults with no leisure-time physical activity,27.1,28.5,29.9,"7,678",Missing
4525,2013,IA,Iowa,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,25.8,27.2,28.6,"7,594",Missing
4526,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4527,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4528,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4529,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4530,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4531,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4532,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4533,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4534,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.4,37.3,"5,315",9.0
4535,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4536,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4537,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4538,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4539,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4540,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4541,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4542,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4543,2013,ID,Idaho,Obesity,% of adults aged >= 18 years with obesity,27.8,29.6,31.4,"5,315",9.0
4544,2013,ID,Idaho,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.3,30.1,32.0,"5,194",3.0
4545,2013,ID,Idaho,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.3,30.1,32.0,"5,194",3.0
4546,2013,ID,Idaho,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.3,30.1,32.0,"5,194",3.0
4547,2013,ID,Idaho,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,20.4,22.1,"5,028",3.0
4548,2013,ID,Idaho,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,20.4,22.1,"5,028",3.0
4549,2013,ID,Idaho,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,18.8,20.4,22.1,"5,028",3.0
4550,2013,ID,Idaho,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),51.8,53.9,55.9,"5,078",3.0
4551,2013,ID,Idaho,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),51.8,53.9,55.9,"5,078",3.0
4552,2013,ID,Idaho,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),51.8,53.9,55.9,"5,078",3.0
4553,2013,ID,Idaho,Physical Activity,% of adults with no leisure-time physical activity,22.0,23.7,25.4,"5,260",3.0
4554,2013,ID,Idaho,Physical Activity,% of adults with no leisure-time physical activity,22.0,23.7,25.4,"5,260",3.0
4555,2013,ID,Idaho,Physical Activity,% of adults with no leisure-time physical activity,22.0,23.7,25.4,"5,260",3.0
4556,2013,ID,Idaho,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.7,33.6,35.5,"5,051",3.0
4557,2013,ID,Idaho,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.7,33.6,35.5,"5,051",3.0
4558,2013,ID,Idaho,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),31.7,33.6,35.5,"5,051",3.0
4559,2013,IL,Illinois,Obesity,% of adults aged >= 18 years with an overweight classification,33.5,35.3,37.2,"5,490",Missing
4560,2013,IL,Illinois,Obesity,% of adults aged >= 18 years with obesity,27.7,29.4,31.2,"5,490",Missing
4561,2013,IL,Illinois,Physical Activity,% of adults with no leisure-time physical activity,23.5,25.1,26.8,"5,305",Missing
4562,2013,IL,Illinois,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),50.4,52.4,54.4,"5,234",Missing
4563,2013,IL,Illinois,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,28.3,30.2,32.0,"5,255",Missing
4564,2013,IL,Illinois,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,19.7,21.3,23.0,"5,201",Missing
4565,2013,IL,Illinois,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),30.8,32.7,34.6,"5,219",Missing
4566,2013,IN,Indiana,Obesity,% of adults aged >= 18 years with an overweight classification,34.2,35.4,36.7,"9,770",Missing
4567,2013,IN,Indiana,Obesity,% of adults aged >= 18 years with obesity,30.6,31.8,33.1,"9,770",Missing
4568,2013,IN,Indiana,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),42.7,44.0,45.4,"9,177",Missing
4569,2013,IN,Indiana,Physical Activity,% of adults with no leisure-time physical activity,29.8,31.0,32.3,"9,584",Missing
4570,2013,IN,Indiana,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),25.0,26.2,27.4,"9,080",Missing
4571,2013,IN,Indiana,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic physical activity & muscle-strengthening activities on >= 2 days/wk,15.2,16.2,17.3,"9,082",Missing
4572,2013,IN,Indiana,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,24.4,25.6,26.8,"9,454",Missing
4573,2013,KS,Kansas,Obesity,% of adults aged >= 18 years with obesity,29.2,30.0,30.7,"21,991",Missing
4574,2013,KS,Kansas,Obesity,% of adults aged >= 18 years with an overweight classification,34.5,35.3,36.1,"21,991",Missing
4575,2013,KS,Kansas,Physical Activity,% of adults with muscle-strengthening activities >= 2 days/wk,26.1,26.8,27.6,"21,947",Missing
4576,2013,KS,Kansas,Physical Activity,% of adults with no leisure-time physical activity,25.8,26.5,27.3,"22,177",Missing
4577,2013,KS,Kansas,Physical Activity,% of adults with >= 300 min/wk of moderate aerobic or 150 min/wk of vigorous aerobic activity (or an = mix),28.9,29.7,30.4,"21,297",Missing
4578,2013,KS,Kansas,Physical Activity,% of adults with >= 150 min/wk of moderate aerobic or 75 min/wk of vigorous aerobic activity (or an = mix),48.3,49.1,50.0,"21,446",Missing
